0.2039216,0.2352941,0.2784314
0.2,0.2313726,0.2745098
0.1882353,0.2235294,0.2627451
0.2078432,0.2431373,0.2862745
0.2078432,0.2431373,0.2862745
0.2078432,0.2431373,0.2862745
0.2078432,0.2431373,0.2862745
0.2,0.2352941,0.2784314
0.2039216,0.2392157,0.282353
0.2078432,0.2431373,0.2862745
0.2078432,0.2431373,0.2862745
0.2078432,0.2431373,0.2862745
0.2078432,0.2431373,0.2901961
0.2,0.2352941,0.2784314
0.2039216,0.2392157,0.282353
0.2,0.2352941,0.2784314
0.5607843,0.5843138,0.6117647
0.5764706,0.5960785,0.6235294
0.5764706,0.6,0.627451
0.5803922,0.6,0.627451
0.5843138,0.6078432,0.6352941
0.5764706,0.6,0.627451
0.5764706,0.6,0.627451
0.5529412,0.572549,0.6078432
0.5960785,0.6156863,0.6352941
0.5803922,0.6,0.627451
0.5803922,0.6039216,0.6313726
0.5921569,0.6117647,0.6392157
0.5803922,0.6039216,0.6313726
0.5803922,0.6,0.627451
0.5960785,0.6117647,0.6392157
0.572549,0.5921569,0.6156863
0.572549,0.5921569,0.6235294
0.5803922,0.6039216,0.627451
0.5764706,0.5960785,0.627451
0.5803922,0.6039216,0.6313726
0.5882353,0.6078432,0.6352941
0.5803922,0.6,0.627451
0.572549,0.5960785,0.6235294
0.5764706,0.6,0.6235294
0.572549,0.5921569,0.6235294
0.5843138,0.6078432,0.6352941
0.5764706,0.6,0.627451
0.5764706,0.6,0.6313726
0.5803922,0.6,0.627451
0.5803922,0.6,0.6313726
0.5411765,0.5607843,0.5882353
0.2,0.227451,0.2666667
0.2,0.227451,0.2666667
0.2,0.227451,0.2666667
0.2,0.227451,0.2666667
0.2,0.227451,0.2666667
0.2,0.227451,0.2666667
0.1960784,0.2235294,0.2627451
0.1960784,0.227451,0.2666667
0.2,0.2313726,0.2705882
0.2,0.227451,0.2666667
0.2,0.2313726,0.2705882
0.2,0.227451,0.2705882
0.2,0.2313726,0.2705882
0.1960784,0.227451,0.2666667
0.1960784,0.227451,0.2666667
0.1960784,0.227451,0.2666667
0.1960784,0.227451,0.2666667
0.2,0.227451,0.2705882
0.1960784,0.227451,0.2705882
0.2,0.2313726,0.2705882
0.1921569,0.2196079,0.2627451
0.1960784,0.2235294,0.2666667
0.1960784,0.227451,0.2705882
0.1960784,0.227451,0.2705882
0.1960784,0.227451,0.2705882
0.2,0.2313726,0.2705882
0.3882353,0.4392157,0.5137255
0.372549,0.427451,0.4980392
0.3607843,0.4117647,0.482353
0.3843138,0.4352942,0.5137255
0.3882353,0.4431373,0.5215687
0.3921569,0.4431373,0.5215687
0.3843138,0.4392157,0.5137255
0.3803922,0.4352942,0.509804
0.3921569,0.4431373,0.5215687
0.3921569,0.4470589,0.5215687
0.3882353,0.4431373,0.5176471
0.3843138,0.4352942,0.5137255
0.6117647,0.6313726,0.6588235
0.6509804,0.6745098,0.7019608
0.6235294,0.6470588,0.6784314
0.6509804,0.6745098,0.6980392
0.654902,0.6784314,0.7058824
0.6431373,0.6666667,0.6941177
0.6235294,0.6509804,0.6784314
0.6588235,0.682353,0.7019608
0.6627451,0.6862745,0.7098039
0.6509804,0.6745098,0.7019608
0.6470588,0.6705883,0.6980392
0.6470588,0.6705883,0.6941177
0.6470588,0.6705883,0.6980392
0.654902,0.6784314,0.7058824
0.6509804,0.6745098,0.7019608
0.6470588,0.6705883,0.6901961
0.6313726,0.654902,0.682353
0.6431373,0.6666667,0.6941177
0.6470588,0.6705883,0.6980392
0.6509804,0.6705883,0.6901961
0.6509804,0.6745098,0.7019608
0.6588235,0.682353,0.7098039
0.627451,0.6509804,0.6784314
0.6627451,0.6784314,0.6941177
0.6627451,0.6862745,0.7098039
0.654902,0.6784314,0.7058824
0.6509804,0.6745098,0.7019608
0.6470588,0.6666667,0.6941177
0.6470588,0.6705883,0.6980392
0.6509804,0.6745098,0.7058824
0.654902,0.6784314,0.7058824
0.454902,0.5019608,0.5686275
0.4666667,0.5176471,0.5843138
0.4666667,0.5176471,0.5843138
0.4588236,0.509804,0.5764706
0.4666667,0.5176471,0.5843138
0.4588236,0.509804,0.5764706
0.4627451,0.509804,0.5764706
0.4666667,0.5176471,0.5843138
0.454902,0.5019608,0.5686275
0.4666667,0.5176471,0.5843138
0.4588236,0.509804,0.5764706
0.6392157,0.7176471,0.7254902
0.6392157,0.7176471,0.7254902
0.6392157,0.7137255,0.7254902
0.6392157,0.7137255,0.7254902
0.6392157,0.7137255,0.7254902
0.6392157,0.7137255,0.7254902
0.6352941,0.7137255,0.7254902
0.6352941,0.7137255,0.7254902
0.6352941,0.7137255,0.7254902
0.6352941,0.7137255,0.7254902
0.6352941,0.7137255,0.7254902
0.6352941,0.7137255,0.7254902
0.6352941,0.7137255,0.7215686
0.6352941,0.7137255,0.7215686
0.6352941,0.7137255,0.7215686
0.6352941,0.7137255,0.7215686
0.6352941,0.7137255,0.7215686
0.6352941,0.7137255,0.7215686
0.6352941,0.7137255,0.7215686
0.6352941,0.7137255,0.7215686
0.6352941,0.7137255,0.7215686
0.6352941,0.7137255,0.7215686
0.6352941,0.7098039,0.7215686
0.6352941,0.7098039,0.7215686
0.6352941,0.7098039,0.7215686
0.6352941,0.7098039,0.7215686
0.6352941,0.7098039,0.7215686
0.6352941,0.7098039,0.7215686
0.6313726,0.7098039,0.7215686
0.6313726,0.7098039,0.7215686
0.6313726,0.7098039,0.7215686
0.6313726,0.7098039,0.7215686
0.6313726,0.7098039,0.7176471
0.6313726,0.7098039,0.7176471
0.6313726,0.7098039,0.7176471
0.6313726,0.7098039,0.7176471
0.6313726,0.7098039,0.7176471
0.6313726,0.7098039,0.7176471
0.6313726,0.7098039,0.7176471
0.6313726,0.7098039,0.7176471
0.6313726,0.7058824,0.7176471
0.1843137,0.2078432,0.2392157
0.6313726,0.7058824,0.7176471
0.6313726,0.7058824,0.7176471
0.6313726,0.7058824,0.7176471
0.6313726,0.7058824,0.7176471
0.6313726,0.7058824,0.7176471
0.6313726,0.7058824,0.7176471
0.6313726,0.7058824,0.7176471
0.6313726,0.7058824,0.7137255
0.6313726,0.7058824,0.7137255
0.6313726,0.7058824,0.7137255
0.6313726,0.7058824,0.7137255
0.6313726,0.7058824,0.7137255
0.6313726,0.7058824,0.7137255
0.6313726,0.7058824,0.7137255
0.6313726,0.7058824,0.7137255
0.6313726,0.7058824,0.7137255
0.6313726,0.7058824,0.7137255
0.6313726,0.7058824,0.7137255
0.6313726,0.7019608,0.7137255
0.6313726,0.7019608,0.7137255
0.6313726,0.7019608,0.7137255
0.6313726,0.7019608,0.7137255
0.6313726,0.7019608,0.7137255
0.6313726,0.7019608,0.7137255
0.6313726,0.7019608,0.7137255
0.6313726,0.7019608,0.7137255
0.6313726,0.7019608,0.7137255
0.6313726,0.7058824,0.7137255
0.6313726,0.7058824,0.7137255
0.6313726,0.7058824,0.7137255
0.227451,0.2431373,0.2666667
0.6313726,0.7058824,0.7137255
0.6313726,0.7058824,0.7137255
0.6313726,0.7058824,0.7137255
0.6313726,0.7058824,0.7137255
0.6313726,0.7058824,0.7137255
0.6313726,0.7058824,0.7137255
0.6313726,0.7058824,0.7137255
0.6313726,0.7058824,0.7137255
0.6313726,0.7058824,0.7137255
0.6313726,0.7058824,0.7137255
0.6313726,0.7058824,0.7137255
0.5960785,0.6156863,0.6431373
0.5921569,0.6117647,0.6392157
0.6117647,0.6313726,0.654902
0.6039216,0.6196079,0.6470588
0.6156863,0.6352941,0.654902
0.6078432,0.627451,0.654902
0.6156863,0.6313726,0.654902
0.5960785,0.6156863,0.6431373
0.6039216,0.6235294,0.6470588
0.6078432,0.6235294,0.6509804
0.6117647,0.6313726,0.654902
0.5960785,0.6156863,0.6470588
0.6117647,0.6313726,0.654902
0.6156863,0.6352941,0.6588235
0.6078432,0.627451,0.654902
0.6039216,0.6196079,0.6470588
0.6078432,0.6235294,0.6509804
0.6196079,0.6392157,0.6588235
0.627451,0.6431373,0.6627451
0.627451,0.6431373,0.6588235
0.6235294,0.6431373,0.6627451
0.6313726,0.6509804,0.6666667
0.6078432,0.627451,0.6509804
0.627451,0.6470588,0.6627451
0.6196079,0.6392157,0.6588235
0.6352941,0.6509804,0.6666667
0.6196079,0.6352941,0.654902
0.6392157,0.654902,0.6705883
0.6431373,0.6588235,0.6745098
0.6470588,0.6588235,0.6784314
0.6313726,0.6509804,0.6666667
0.6392157,0.654902,0.6666667
0.6431373,0.6588235,0.6705883
0.6627451,0.6745098,0.6862745
0.6431373,0.654902,0.6666667
0.6745098,0.6862745,0.6980392
0.682353,0.6941177,0.7019608
0.6784314,0.6862745,0.6941177
0.6901961,0.6980392,0.7019608
0.3058824,0.3294118,0.3764706
0.3058824,0.3294118,0.3764706
0.3058824,0.3294118,0.3764706
0.3058824,0.3294118,0.3764706
0.3058824,0.3294118,0.3764706
0.3058824,0.3294118,0.3764706
0.3058824,0.3294118,0.3764706
0.3058824,0.3294118,0.3764706
0.3058824,0.3294118,0.3764706
0.3058824,0.3294118,0.3764706
0.3058824,0.3294118,0.3764706
0.3058824,0.3294118,0.3764706
0.3058824,0.3294118,0.3764706
0.3058824,0.3294118,0.3764706
0.3058824,0.3294118,0.3764706
0.3058824,0.3294118,0.3764706
0.3058824,0.3294118,0.3764706
0.3058824,0.3294118,0.3764706
0.3058824,0.3294118,0.372549
0.3058824,0.3294118,0.372549
0.3058824,0.3294118,0.372549
0.3058824,0.3294118,0.372549
0.3058824,0.3294118,0.372549
0.3058824,0.3294118,0.372549
0.3058824,0.3294118,0.372549
0.3058824,0.3294118,0.372549
0.254902,0.5137255,0.3215686
0.2078432,0.4901961,0.2666667
0.1882353,0.482353,0.2352941
0.2039216,0.2392157,0.2862745
0.2039216,0.2431373,0.2862745
0.1960784,0.227451,0.2666667
0.1960784,0.2313726,0.2745098
0.2,0.2352941,0.2784314
0.2039216,0.2431373,0.2862745
0.2039216,0.2431373,0.2862745
0.2,0.2352941,0.2784314
0.2,0.2352941,0.2745098
0.2,0.2352941,0.2784314
0.2039216,0.2392157,0.282353
0.2078432,0.2431373,0.2862745
0.2039216,0.2431373,0.2862745
0.2039216,0.2392157,0.2784314
0.2039216,0.2392157,0.282353
0.2039216,0.2392157,0.282353
0.5843138,0.6039216,0.627451
0.5764706,0.6,0.627451
0.5803922,0.6039216,0.627451
0.5803922,0.6,0.627451
0.5843138,0.6078432,0.6352941
0.5843138,0.6039216,0.6313726
0.5803922,0.6039216,0.6313726
0.5411765,0.5647059,0.6
0.5882353,0.6078432,0.6313726
0.5843138,0.6039216,0.6313726
0.5921569,0.6117647,0.6392157
0.5764706,0.6,0.6313726
0.5882353,0.6078432,0.6352941
0.5803922,0.6,0.627451
0.5882353,0.6078432,0.6352941
0.5803922,0.6,0.6235294
0.5764706,0.5960785,0.6235294
0.5764706,0.6,0.627451
0.5921569,0.6117647,0.6352941
0.5803922,0.6039216,0.6313726
0.5803922,0.6039216,0.6313726
0.5803922,0.6039216,0.6313726
0.572549,0.5921569,0.6235294
0.5960785,0.6156863,0.6392157
0.5764706,0.5960785,0.627451
0.5843138,0.6039216,0.6352941
0.5843138,0.6039216,0.6352941
0.5764706,0.6,0.627451
0.5764706,0.6,0.6313726
0.5803922,0.6039216,0.6352941
0.572549,0.5921569,0.6117647
0.2,0.2313726,0.2705882
0.2,0.227451,0.2666667
0.2,0.227451,0.2666667
0.2,0.2313726,0.2705882
0.2,0.2313726,0.2705882
0.2,0.227451,0.2666667
0.1960784,0.227451,0.2666667
0.1960784,0.2235294,0.2627451
0.2,0.2313726,0.2705882
0.2,0.2313726,0.2705882
0.2,0.227451,0.2705882
0.2,0.2313726,0.2745098
0.2,0.2313726,0.2705882
0.1960784,0.227451,0.2705882
0.2,0.227451,0.2705882
0.1960784,0.227451,0.2666667
0.1960784,0.227451,0.2705882
0.2,0.2313726,0.2705882
0.2,0.2313726,0.2705882
0.2,0.2313726,0.2745098
0.1921569,0.2235294,0.2666667
0.1960784,0.227451,0.2666667
0.2,0.2313726,0.2745098
0.2,0.2313726,0.2705882
0.2,0.2313726,0.2745098
0.2,0.2313726,0.2745098
0.3882353,0.4431373,0.5176471
0.3843138,0.4392157,0.5137255
0.3686275,0.4196079,0.4901961
0.3803922,0.4313726,0.5058824
0.3882353,0.4392157,0.5176471
0.3921569,0.4431373,0.5215687
0.3843138,0.4392157,0.5137255
0.3803922,0.4313726,0.5058824
0.3882353,0.4392157,0.5176471
0.3882353,0.4431373,0.5176471
0.3921569,0.4431373,0.5215687
0.3882353,0.4431373,0.5176471
0.6431373,0.6627451,0.6901961
0.627451,0.6509804,0.6745098
0.6313726,0.6509804,0.6745098
0.6509804,0.6705883,0.6980392
0.6431373,0.6666667,0.6901961
0.6588235,0.682353,0.7058824
0.6509804,0.6745098,0.6980392
0.6196079,0.6431373,0.6705883
0.627451,0.6509804,0.6745098
0.654902,0.6745098,0.6980392
0.6431373,0.6666667,0.6901961
0.6352941,0.654902,0.682353
0.6392157,0.6588235,0.6862745
0.6470588,0.6705883,0.6941177
0.6470588,0.6705883,0.6980392
0.6392157,0.6627451,0.6862745
0.6392157,0.6627451,0.6862745
0.6313726,0.654902,0.6745098
0.6235294,0.6470588,0.6705883
0.6431373,0.6666667,0.6901961
0.6352941,0.6588235,0.6862745
0.6666667,0.6901961,0.7137255
0.6588235,0.682353,0.7019608
0.6235294,0.6509804,0.6745098
0.6235294,0.6470588,0.6705883
0.654902,0.6745098,0.6941177
0.6470588,0.6705883,0.6941177
0.6352941,0.654902,0.682353
0.6392157,0.6588235,0.6862745
0.6470588,0.6666667,0.6901961
0.6509804,0.6705883,0.6980392
0.4588236,0.5058824,0.572549
0.4588236,0.509804,0.572549
0.454902,0.5058824,0.5686275
0.454902,0.5058824,0.572549
0.454902,0.5019608,0.5686275
0.4470589,0.4980392,0.5607843
0.4588236,0.509804,0.5764706
0.454902,0.5058824,0.5764706
